brand,os,price,launch_year,gpu_score,cpu_score,screen_to_body_ratio,build_material,colors_available,warranty_years,bluetooth_version,wifi_version,chipset,ram_gb,storage_gb,display_size_inch,display_type,refresh_rate_hz,battery_mah,fast_charging_w,rear_camera_mp,front_camera_mp,camera_setup,weight_g,thickness_mm,gpu_per_cpu
Sony,Android,372.58,2020,2639,3787,80.3,Plastic,3,1,5.2,WiFi 5,Snapdragon 778G,8,128,6.86,LCD,144,6527,33,64,8,Macro,201.9,7.64,0.6968576709796673
Apple,iOS,1361.36,2023,10281,12039,86.62,Glass,6,2,5.3,WiFi 5,Tensor G3,16,256,5.82,OLED,90,3959,33,108,16,"Wide, Depth",208.7,9.29,0.8539745826065288
Xiaomi,Android,345.98,2023,2507,3016,78.46,Plastic,2,2,5.3,WiFi 6,Snapdragon 778G,8,256,5.8,OLED,90,4652,18,108,16,Other,188.5,7.22,0.8312334217506632
Vivo,Android,249.87,2021,2583,2703,88.98,Plastic,3,1,5.3,WiFi 6E,Dimensity 6020,3,64,5.85,LCD,60,4635,65,48,32,Other,171.6,9.44,0.9556048834628191
Google,Android,1039.21,2025,7089,9485,93.22,Plastic,5,1,5.3,WiFi 5,A17 Bionic,12,64,5.57,AMOLED,120,5854,33,50,8,Other,218.6,9.07,0.7473906167633105
Apple,iOS,1175.94,2024,8459,9917,78.07,Glass,4,2,4.2,WiFi 6,Snapdragon 8 Gen 2,8,512,6.63,OLED,120,4143,25,200,50,Other,199.0,7.02,0.8529797317737219
Oppo,Android,398.25,2019,2668,3390,77.53,Plastic,5,1,5.0,WiFi 6E,Exynos 1380,6,64,6.47,AMOLED,120,5019,65,64,50,"Depth, Macro",184.0,7.99,0.7870206489675516
Realme,Android,180.36,2019,1340,2257,91.94,Plastic,5,1,5.0,WiFi 5,Snapdragon 680,4,512,6.35,LCD,90,4280,100,48,8,Macro,199.4,8.14,0.5937084625609216
Google,Android,801.71,2022,7009,8123,78.78,Glass,7,2,5.2,WiFi 6E,Snapdragon 8 Gen 2,16,256,6.16,OLED,144,3789,33,200,32,"Ultra-Wide, Telephoto",188.2,8.27,0.862858549796873
Oppo,Android,406.29,2018,2977,2777,81.46,Metal,4,2,5.2,WiFi 6,Dimensity 900,6,256,6.76,AMOLED,90,5633,33,108,50,Other,179.7,8.85,1.072020165646381
Sony,Android,710.44,2019,5082,6503,75.81,Glass,4,1,4.2,WiFi 6E,Tensor G3,12,256,6.16,LCD,144,5902,25,108,50,Other,173.6,8.35,0.7814854682454252
Xiaomi,Android,438.57,2023,2973,4013,92.8,Plastic,5,1,5.0,WiFi 5,Snapdragon 778G,8,512,6.85,LCD,90,5768,45,64,32,"Wide, Depth",203.6,8.53,0.7408422626463992
OnePlus,Android,673.44,2025,3981,6506,82.43,Plastic,5,2,5.2,WiFi 6,A17 Bionic,16,128,6.39,OLED,144,6692,65,200,8,"Macro, Ultra-Wide",176.2,8.98,0.6118967107285582
Samsung,Android,313.45,2022,2171,2734,83.94,Plastic,3,1,5.3,WiFi 5,Snapdragon 778G,12,64,6.13,LCD,90,5852,18,108,8,"Wide, Ultra-Wide",201.7,8.55,0.7940746159473299
Motorola,Android,304.41,2023,1890,2894,87.47,Plastic,6,2,5.0,WiFi 6E,Exynos 1380,6,64,6.13,AMOLED,144,4245,65,50,32,Other,195.3,7.57,0.6530753282653766
Apple,iOS,1238.41,2024,8832,11763,85.91,Metal,3,1,5.2,WiFi 5,A17 Bionic,12,512,5.83,OLED,120,2923,18,50,8,"Wide, Ultra-Wide",182.7,9.44,0.7508288701861769
Samsung,Android,1424.47,2023,11180,12892,94.12,Metal,6,1,5.1,WiFi 6E,A17 Bionic,8,64,6.43,OLED,144,5128,18,200,16,"Macro, Telephoto",198.7,9.26,0.8672044678870617
OnePlus,Android,645.81,2018,4418,6445,94.65,Metal,7,1,5.2,WiFi 6E,Dimensity 900,8,128,6.23,LCD,120,4788,18,50,8,"Macro, Telephoto",206.1,7.42,0.6854926299456944
Motorola,Android,310.33,2024,2687,2589,86.02,Plastic,2,2,5.0,WiFi 6E,Dimensity 900,12,128,5.8,AMOLED,60,4825,100,64,16,Other,184.6,8.98,1.0378524526844342
Samsung,Android,280.78,2021,1772,2281,90.37,Glass,7,2,5.1,WiFi 6,Dimensity 900,8,512,6.89,OLED,144,5448,45,108,32,"Depth, Telephoto",223.4,7.45,0.7768522577816747
Oppo,Android,469.6,2022,3695,4481,83.62,Metal,5,2,5.3,WiFi 6,Dimensity 900,8,256,5.78,OLED,60,5497,25,108,32,Other,188.6,7.91,0.8245927248382058
Apple,iOS,1094.52,2022,8312,10419,94.85,Metal,5,2,5.2,WiFi 5,Tensor G3,16,256,6.19,OLED,90,3932,18,50,16,Telephoto,195.9,9.28,0.7977732987810731
Oppo,Android,339.79,2020,2897,3649,76.32,Plastic,2,1,5.0,WiFi 5,Dimensity 900,8,256,6.29,LCD,60,5279,45,50,50,Other,190.5,9.12,0.7939161414086051
Xiaomi,Android,188.46,2020,885,2159,92.63,Glass,5,1,4.2,WiFi 6E,Dimensity 6020,3,64,6.29,OLED,144,4498,25,48,16,Other,190.5,9.12,0.4099119962945808
Oppo,Android,334.29,2021,3050,2677,76.72,Metal,3,1,5.2,WiFi 6,Dimensity 900,6,128,5.59,AMOLED,120,4915,33,64,8,Other,166.0,8.68,1.1393350765782593
Motorola,Android,282.58,2021,1996,3555,80.62,Glass,2,2,5.3,WiFi 5,Snapdragon 778G,12,64,5.52,AMOLED,144,4871,33,108,50,"Macro, Telephoto",208.1,8.01,0.5614627285513362
Sony,Android,286.19,2025,2607,2591,88.39,Metal,3,2,5.1,WiFi 6E,Dimensity 900,6,64,6.47,AMOLED,60,4936,25,50,16,"Ultra-Wide, Telephoto",193.0,8.35,1.006175221922038
Xiaomi,Android,281.36,2020,1997,2959,76.15,Metal,5,2,4.2,WiFi 6E,Dimensity 900,8,128,6.59,OLED,90,4626,18,64,8,Other,200.0,7.87,0.6748901655964853
Realme,Android,389.48,2019,2489,2928,91.53,Metal,2,2,5.0,WiFi 5,Snapdragon 778G,8,64,6.12,AMOLED,144,4451,33,108,50,"Macro, Wide",188.7,7.12,0.850068306010929
Apple,iOS,856.84,2019,6004,7351,91.83,Glass,7,1,5.3,WiFi 5,Tensor G3,12,512,6.1,AMOLED,120,3609,25,50,8,"Macro, Wide",154.0,9.33,0.8167596245408788
Vivo,Android,315.76,2020,2542,3008,86.0,Glass,7,2,5.3,WiFi 6E,Exynos 1380,12,64,6.01,OLED,144,6103,25,50,50,Other,175.3,9.04,0.8450797872340425
Realme,Android,176.25,2019,1407,1980,90.34,Metal,5,1,4.2,WiFi 5,Dimensity 6020,6,256,6.8,AMOLED,90,5738,100,48,32,"Wide, Macro",216.3,9.03,0.7106060606060606
Xiaomi,Android,93.54,2024,974,857,85.14,Plastic,2,1,5.2,WiFi 6,Snapdragon 680,4,512,6.55,LCD,60,6421,45,50,8,Other,180.4,8.64,1.1365227537922986
Realme,Android,219.83,2022,2364,1314,85.89,Plastic,4,2,5.1,WiFi 5,Snapdragon 680,3,256,6.69,OLED,90,4815,25,48,16,Other,149.2,8.54,1.7990867579908676
Realme,Android,357.25,2023,1802,2473,86.84,Glass,2,2,5.1,WiFi 5,Dimensity 900,8,256,6.6,OLED,144,4790,18,64,16,Ultra-Wide,213.8,7.25,0.7286696320258795
Xiaomi,Android,205.13,2019,1013,1593,88.06,Metal,6,2,5.1,WiFi 6E,Snapdragon 680,3,128,6.45,AMOLED,90,4671,25,13,16,Other,205.6,7.02,0.6359070935342122
Apple,iOS,941.44,2019,6587,8049,86.67,Metal,6,1,5.3,WiFi 5,Snapdragon 8 Gen 2,12,256,6.69,OLED,120,3048,18,200,16,Other,194.5,7.13,0.818362529506771
Sony,Android,675.64,2022,5012,5743,92.63,Glass,7,1,5.0,WiFi 5,Snapdragon 8 Gen 2,12,64,6.11,OLED,120,3846,45,108,8,Other,185.5,7.69,0.8727146090893262
Apple,iOS,1175.25,2018,8279,10888,92.96,Metal,3,2,4.2,WiFi 5,Snapdragon 8 Gen 2,12,128,6.41,AMOLED,90,3247,45,108,16,Telephoto,172.6,8.23,0.7603783982365907
Realme,Android,279.63,2024,1795,2362,85.87,Metal,2,1,4.2,WiFi 5,Exynos 1380,8,256,6.38,AMOLED,60,4542,25,64,32,"Depth, Macro",194.1,8.19,0.7599491955969517
Apple,iOS,1349.71,2022,10481,12937,86.62,Plastic,3,2,5.2,WiFi 6,Tensor G3,8,512,5.66,OLED,120,3369,33,108,8,Telephoto,222.2,8.53,0.8101569142768803
Realme,Android,388.69,2025,2579,4266,94.26,Glass,4,2,5.2,WiFi 6,Exynos 1380,6,128,6.05,AMOLED,120,3958,45,50,16,"Wide, Depth",176.0,8.39,0.6045475855602438
Samsung,Android,690.64,2023,4099,6014,94.83,Metal,2,1,5.3,WiFi 6E,A17 Bionic,12,64,6.65,AMOLED,60,5029,18,200,32,"Macro, Ultra-Wide",189.2,8.16,0.6815763219155304
Apple,iOS,1358.97,2022,10237,12227,82.06,Plastic,4,1,5.0,WiFi 6,Tensor G3,16,128,5.95,AMOLED,144,3140,100,108,50,"Ultra-Wide, Wide",197.8,7.94,0.8372454404187454
Oppo,Android,413.49,2019,2552,4430,81.67,Glass,2,2,5.0,WiFi 5,Exynos 1380,8,128,6.02,LCD,60,5966,33,64,50,"Macro, Ultra-Wide",203.0,7.07,0.5760722347629796
Motorola,Android,261.4,2024,1819,2148,92.58,Glass,6,2,5.3,WiFi 5,Dimensity 6020,4,64,6.45,OLED,60,5477,33,48,50,"Telephoto, Ultra-Wide",155.8,7.97,0.8468342644320298
Samsung,Android,814.75,2021,5267,7864,84.95,Metal,5,2,5.3,WiFi 5,A17 Bionic,16,64,5.69,OLED,90,4737,100,200,8,Other,182.7,7.26,0.6697609359104781
Samsung,Android,892.57,2025,5831,7696,76.05,Plastic,4,2,5.1,WiFi 6E,Snapdragon 8 Gen 2,12,64,6.27,LCD,120,3727,18,108,16,"Telephoto, Macro",142.9,8.65,0.7576663201663202
Sony,Android,436.49,2023,3300,3544,82.18,Plastic,3,1,5.2,WiFi 6E,Exynos 1380,8,128,5.58,LCD,60,4858,25,108,32,Wide,191.9,7.19,0.9311512415349887
OnePlus,Android,598.63,2019,4706,4962,93.87,Metal,3,2,5.0,WiFi 5,Snapdragon 778G,12,256,6.44,LCD,90,4297,45,108,16,"Telephoto, Ultra-Wide",201.6,8.98,0.9484079000403063
Vivo,Android,322.21,2021,2611,2956,88.28,Glass,3,1,5.1,WiFi 6,Snapdragon 778G,6,128,6.3,AMOLED,90,5731,33,50,50,Other,198.0,9.32,0.8832882273342354
Google,Android,765.83,2024,5682,8261,91.17,Glass,6,2,5.3,WiFi 6,A17 Bionic,8,64,6.04,AMOLED,120,4461,45,108,32,"Wide, Ultra-Wide",189.0,7.58,0.6878101924706452
Sony,Android,692.03,2024,4639,6581,78.32,Metal,3,1,5.3,WiFi 6,Tensor G3,8,128,5.82,OLED,144,5230,33,200,50,Macro,160.9,7.19,0.704908068682571
Google,Android,1026.89,2020,7251,9644,94.33,Metal,6,2,5.0,WiFi 6E,Tensor G3,8,512,5.87,AMOLED,120,4448,65,50,8,Other,180.7,8.97,0.751866445458316
Motorola,Android,312.82,2019,3239,2020,91.05,Plastic,5,1,5.1,WiFi 6E,Snapdragon 778G,12,64,5.76,OLED,60,6378,33,64,32,Other,163.3,7.46,1.6034653465346536
Apple,iOS,952.96,2018,7326,8913,78.73,Plastic,6,1,4.2,WiFi 5,Snapdragon 8 Gen 2,12,256,5.89,OLED,90,3200,18,50,50,Other,167.8,7.24,0.8219454729047458
Motorola,Android,166.6,2021,1483,1473,83.88,Metal,6,2,5.3,WiFi 6E,Helio G85,3,128,6.47,LCD,120,5290,33,48,16,Wide,162.0,7.0,1.0067888662593347
Sony,Android,504.85,2023,3678,3781,82.56,Plastic,7,2,5.1,WiFi 5,Exynos 1380,12,128,5.76,LCD,60,5273,25,108,8,Depth,173.7,8.72,0.972758529489553
Samsung,Android,944.82,2024,6556,8552,93.41,Metal,3,1,5.1,WiFi 5,Snapdragon 8 Gen 2,12,128,5.69,OLED,90,5142,18,108,16,Other,216.5,8.33,0.7666043030869972
Xiaomi,Android,111.26,2020,567,237,85.3,Metal,3,2,4.2,WiFi 5,Helio G85,3,128,6.68,AMOLED,120,3530,33,48,8,Wide,170.9,8.37,2.392405063291139
Samsung,Android,960.42,2021,7677,9519,89.98,Plastic,4,1,5.0,WiFi 6E,Snapdragon 8 Gen 2,12,64,6.61,OLED,120,5219,45,50,32,Other,189.2,7.86,0.8064922786006934
OnePlus,Android,864.42,2019,6179,8436,85.95,Metal,2,1,4.2,WiFi 6E,A17 Bionic,8,256,6.24,OLED,120,6658,65,50,50,"Depth, Macro",173.7,7.42,0.7324561403508771
OnePlus,Android,198.46,2023,1174,1193,87.33,Metal,5,1,5.2,WiFi 6,Dimensity 6020,3,256,6.01,AMOLED,60,4520,18,13,50,Other,178.9,8.9,0.9840737636211232
Google,Android,521.84,2020,3660,5154,82.93,Plastic,7,1,5.1,WiFi 6E,Exynos 1380,12,128,6.85,LCD,60,4955,45,50,16,Other,212.8,7.56,0.710128055878929
Samsung,Android,704.92,2024,6598,6291,94.75,Plastic,3,2,4.2,WiFi 6E,Tensor G3,12,256,6.53,OLED,90,3650,33,200,16,"Wide, Depth",176.8,7.79,1.0487998728342076
Apple,iOS,1459.57,2018,11090,12749,90.63,Glass,6,2,5.0,WiFi 6,A17 Bionic,8,128,6.34,OLED,90,3495,45,108,8,"Ultra-Wide, Macro",182.2,7.53,0.8698721468350459
Realme,Android,223.25,2024,1856,1029,84.79,Glass,5,2,5.3,WiFi 6E,Snapdragon 680,3,64,6.25,AMOLED,90,5793,33,13,16,Other,190.6,9.47,1.803692905733722
Oppo,Android,343.61,2025,1659,2722,78.6,Glass,3,1,5.0,WiFi 6E,Snapdragon 778G,12,128,6.52,AMOLED,120,4814,65,108,16,"Ultra-Wide, Telephoto",185.9,9.18,0.609478324761205
Oppo,Android,361.33,2020,2590,2779,75.44,Metal,5,2,5.3,WiFi 6E,Exynos 1380,12,512,6.49,AMOLED,60,4529,65,108,8,Ultra-Wide,184.5,7.14,0.9319899244332494
Vivo,Android,410.67,2022,2941,4026,80.02,Glass,2,2,5.3,WiFi 6,Snapdragon 778G,6,128,5.58,AMOLED,60,4533,18,50,50,Ultra-Wide,167.7,8.68,0.73050173869846
Apple,iOS,1350.77,2022,10948,12909,93.33,Glass,3,2,4.2,WiFi 6E,Tensor G3,8,128,5.94,AMOLED,90,3391,18,200,50,"Depth, Wide",219.0,8.48,0.848090479510419
Sony,Android,476.96,2024,3665,5009,77.7,Metal,2,1,4.2,WiFi 6,Dimensity 900,8,64,5.97,LCD,60,5016,33,64,32,Other,203.6,7.5,0.731682970652825
Apple,iOS,1293.57,2019,9255,12308,78.72,Plastic,2,2,5.0,WiFi 6,A17 Bionic,8,128,5.77,OLED,90,3891,45,50,32,Ultra-Wide,133.0,7.91,0.7519499512512188
Realme,Android,292.52,2020,1446,1714,78.1,Metal,2,1,5.1,WiFi 6E,Exynos 1380,12,64,6.29,AMOLED,60,4914,18,64,32,Other,151.3,9.17,0.8436406067677946
Xiaomi,Android,251.61,2018,2070,1979,94.97,Plastic,4,2,5.0,WiFi 6,Helio G85,3,64,6.35,LCD,90,3397,33,50,50,Other,213.1,7.42,1.0459828196058616
Xiaomi,Android,299.01,2019,2395,2880,75.41,Metal,5,1,5.1,WiFi 5,Snapdragon 778G,6,64,6.1,LCD,120,4811,18,50,8,Other,184.3,7.04,0.8315972222222222
Xiaomi,Android,201.84,2020,1468,2416,78.32,Glass,4,2,5.1,WiFi 5,Snapdragon 680,3,512,6.26,LCD,60,5273,25,50,8,"Ultra-Wide, Telephoto",189.6,7.28,0.6076158940397351
Google,Android,850.82,2023,6644,8163,75.63,Metal,2,1,5.2,WiFi 6,Tensor G3,16,128,6.77,LCD,120,4410,18,108,32,Other,194.1,8.54,0.8139164522846992
Samsung,Android,198.3,2020,1893,1934,88.3,Plastic,5,2,5.2,WiFi 6E,Helio G85,3,64,6.03,AMOLED,120,5517,100,48,8,Other,185.0,7.28,0.9788004136504653
Vivo,Android,184.55,2019,1929,1557,89.93,Plastic,4,2,5.3,WiFi 6E,Dimensity 6020,4,512,6.5,OLED,60,4438,25,48,50,Other,197.6,8.36,1.2389210019267822
Sony,Android,267.96,2021,1670,1495,81.79,Plastic,5,1,5.3,WiFi 6E,Snapdragon 680,6,128,6.58,AMOLED,90,5724,100,13,32,"Depth, Ultra-Wide",186.7,7.47,1.117056856187291
Oppo,Android,363.93,2022,3054,3557,76.44,Metal,4,1,5.2,WiFi 5,Exynos 1380,12,512,6.36,OLED,90,4896,65,64,16,"Telephoto, Depth",218.7,9.09,0.8585886983412988
Vivo,Android,342.62,2021,2772,2741,85.8,Metal,2,2,5.1,WiFi 6,Snapdragon 778G,6,128,6.34,LCD,144,4466,65,50,32,Other,195.3,8.96,1.0113097409704488
Xiaomi,Android,67.06,2020,0,331,90.41,Metal,2,1,5.3,WiFi 6,Helio G85,6,64,6.89,AMOLED,90,3717,18,48,32,"Wide, Macro",157.1,9.49,0.0
Samsung,Android,902.67,2019,6861,8815,85.16,Plastic,4,2,5.3,WiFi 6,Snapdragon 8 Gen 2,16,128,6.35,OLED,90,4109,25,108,32,"Wide, Depth",193.4,7.97,0.7783323879750426
Oppo,Android,445.09,2025,3404,4615,91.36,Glass,6,2,5.2,WiFi 6,Snapdragon 778G,6,128,6.89,AMOLED,120,4602,33,50,16,"Depth, Wide",221.5,7.62,0.7375947995666305
Apple,iOS,1279.6,2024,9284,12445,79.88,Metal,6,1,5.3,WiFi 6E,A17 Bionic,12,512,6.09,OLED,120,2977,33,200,50,"Depth, Telephoto",166.8,7.3,0.7460024106066694
Google,Android,866.45,2021,5826,9132,91.29,Metal,6,1,5.2,WiFi 6E,Tensor G3,12,512,5.69,OLED,120,7026,25,108,32,Other,167.1,9.32,0.6379763469119579
Oppo,Android,329.44,2019,2600,3005,80.43,Plastic,4,2,5.0,WiFi 6E,Exynos 1380,8,256,5.95,LCD,90,4331,18,108,50,Ultra-Wide,200.5,8.55,0.8652246256239601
Vivo,Android,243.15,2025,2225,2475,93.32,Glass,5,1,5.3,WiFi 6E,Helio G85,4,512,6.79,OLED,90,4836,25,50,16,Other,166.3,7.09,0.898989898989899
Vivo,Android,231.72,2023,1722,1718,85.28,Metal,7,1,4.2,WiFi 6E,Dimensity 6020,4,128,6.1,LCD,60,4301,45,48,32,"Macro, Ultra-Wide",167.9,7.53,1.0023282887077998
OnePlus,Android,729.22,2025,5340,6494,91.85,Glass,5,2,5.3,WiFi 6,Snapdragon 8 Gen 2,12,256,6.88,AMOLED,144,5519,65,200,8,"Depth, Ultra-Wide",194.3,7.21,0.8222975053895903
Samsung,Android,1108.36,2025,8824,9722,90.39,Glass,2,2,5.3,WiFi 6,Snapdragon 8 Gen 2,8,128,6.24,AMOLED,120,5409,45,50,16,Other,188.3,8.05,0.9076321744497017
Google,Android,873.64,2023,6439,8588,76.62,Glass,4,1,4.2,WiFi 6,Tensor G3,16,128,6.86,OLED,120,4706,65,50,32,Depth,183.3,7.76,0.7497671169073126
Motorola,Android,209.15,2021,1400,2676,76.59,Glass,4,2,4.2,WiFi 6,Helio G85,4,128,6.71,AMOLED,90,4398,25,48,50,"Telephoto, Macro",198.9,7.69,0.523168908819133
OnePlus,Android,641.43,2019,4745,6280,77.21,Glass,4,2,5.0,WiFi 6E,Dimensity 900,12,64,5.62,OLED,60,5970,45,64,8,Other,192.6,9.33,0.7555732484076433
Samsung,Android,604.52,2018,4650,5576,78.29,Glass,7,2,5.2,WiFi 6,Exynos 1380,6,128,6.67,LCD,90,5003,18,108,32,Depth,202.2,7.22,0.8339311334289814
Google,Android,721.08,2021,4958,6305,91.63,Plastic,4,2,5.3,WiFi 6E,A17 Bionic,8,128,5.65,OLED,144,4961,25,108,16,Other,183.1,8.71,0.7863600317208564
Motorola,Android,312.67,2019,2279,4332,94.84,Plastic,7,1,5.2,WiFi 6,Snapdragon 778G,8,256,6.57,LCD,90,3593,45,50,8,"Telephoto, Ultra-Wide",179.9,9.15,0.5260849492151431
Motorola,Android,247.88,2018,1161,2030,88.3,Plastic,2,2,5.3,WiFi 6E,Helio G85,3,128,6.24,AMOLED,60,3961,33,13,8,"Wide, Ultra-Wide",181.4,8.82,0.5719211822660099
Samsung,Android,789.89,2020,6389,7144,80.52,Plastic,4,1,4.2,WiFi 6,Tensor G3,8,64,6.21,OLED,120,4824,33,50,8,"Ultra-Wide, Wide",212.6,8.44,0.8943169092945129
Realme,Android,280.57,2018,1376,1811,87.23,Metal,6,1,5.1,WiFi 5,Exynos 1380,8,64,6.08,LCD,120,6783,33,50,8,"Ultra-Wide, Wide",203.9,8.97,0.7598012147984539
Xiaomi,Android,181.32,2022,1524,1668,85.69,Metal,7,1,5.3,WiFi 6E,Snapdragon 680,3,128,5.62,AMOLED,144,5380,45,50,16,Telephoto,191.1,7.43,0.9136690647482014
Apple,iOS,1089.26,2024,8607,9976,84.17,Glass,5,1,5.0,WiFi 6,Snapdragon 8 Gen 2,12,128,6.88,OLED,60,3700,45,108,16,"Ultra-Wide, Depth",195.0,7.33,0.8627706495589414
Samsung,Android,540.78,2022,4169,4950,84.9,Plastic,2,2,5.2,WiFi 6,Exynos 1380,8,128,6.87,LCD,60,4339,100,108,32,"Telephoto, Ultra-Wide",215.9,8.24,0.8422222222222222
Sony,Android,647.1,2021,5320,5451,86.77,Plastic,5,1,5.2,WiFi 6E,Snapdragon 778G,6,64,6.1,LCD,120,4902,18,64,50,"Ultra-Wide, Telephoto",177.8,8.23,0.9759677123463585
Samsung,Android,500.07,2020,3450,4881,79.94,Plastic,7,2,5.0,WiFi 6E,Snapdragon 778G,6,256,6.42,LCD,90,5407,65,64,50,"Wide, Macro",155.4,8.91,0.7068223724646588
Motorola,Android,481.47,2023,3105,5192,80.91,Plastic,4,2,5.0,WiFi 6,Dimensity 900,12,64,6.5,OLED,60,4036,100,64,16,"Wide, Macro",198.9,8.74,0.5980354391371341
OnePlus,Android,1007.54,2021,7496,8831,93.01,Glass,7,2,4.2,WiFi 6,Tensor G3,16,128,5.91,AMOLED,144,5324,18,50,32,"Depth, Macro",222.8,8.76,0.8488279922998528
Samsung,Android,473.77,2022,3768,4258,92.1,Plastic,7,1,5.0,WiFi 5,Dimensity 900,6,128,6.02,LCD,60,4394,18,64,32,Other,208.6,8.4,0.8849224988257398
Apple,iOS,1386.77,2024,10595,13128,93.57,Metal,3,2,5.3,WiFi 5,Snapdragon 8 Gen 2,12,64,5.72,OLED,120,3190,25,50,32,Ultra-Wide,176.7,7.05,0.8070536258379037
Samsung,Android,829.82,2021,6298,7946,91.89,Glass,7,2,5.1,WiFi 6,A17 Bionic,8,128,5.8,OLED,120,4876,25,200,32,Other,167.2,7.5,0.7926000503397936
Sony,Android,511.39,2024,4549,4883,87.94,Metal,5,1,5.1,WiFi 6E,Exynos 1380,8,64,6.8,LCD,60,4813,45,64,16,Other,176.0,7.79,0.9315994265820192
Vivo,Android,322.8,2025,2393,2711,82.35,Metal,6,1,5.2,WiFi 6E,Dimensity 900,6,128,5.53,AMOLED,60,4696,33,64,8,Wide,183.8,9.06,0.882700110660273
Vivo,Android,375.24,2022,3019,4020,76.06,Glass,7,1,5.2,WiFi 5,Snapdragon 778G,6,128,6.66,LCD,90,5106,25,50,50,Other,162.2,8.87,0.7509950248756219
Samsung,Android,1130.75,2021,8268,10793,75.42,Plastic,5,1,4.2,WiFi 6,Snapdragon 8 Gen 2,8,128,6.56,OLED,120,4881,18,200,32,Other,182.6,8.22,0.766052070786621
Motorola,Android,308.74,2019,2405,3046,84.8,Plastic,3,2,4.2,WiFi 5,Exynos 1380,8,64,6.26,AMOLED,144,3104,18,50,16,"Wide, Telephoto",202.8,7.71,0.7895600787918582
Vivo,Android,263.74,2018,1528,2159,75.54,Plastic,4,2,5.0,WiFi 6,Helio G85,3,64,5.63,LCD,90,4954,25,48,32,"Depth, Macro",173.3,7.71,0.7077350625289486
Oppo,Android,390.49,2023,3008,3476,83.48,Metal,2,1,5.2,WiFi 6,Exynos 1380,12,64,6.23,AMOLED,60,5851,18,108,8,Ultra-Wide,213.5,7.04,0.8653624856156502
Vivo,Android,256.24,2025,2391,2930,76.05,Glass,5,1,5.0,WiFi 5,Helio G85,6,256,6.76,LCD,120,4921,18,13,32,Other,213.7,7.49,0.8160409556313993
Samsung,Android,1027.45,2025,7635,9469,84.27,Glass,5,1,5.2,WiFi 6E,A17 Bionic,12,256,5.86,OLED,90,5201,18,50,8,"Telephoto, Ultra-Wide",181.0,8.68,0.8063153448093779
Realme,Android,366.49,2024,2907,3029,75.34,Glass,3,2,5.3,WiFi 6,Snapdragon 778G,8,256,6.63,LCD,120,5399,25,108,32,Other,198.8,8.19,0.9597226807527237
Vivo,Android,284.2,2019,2134,2196,94.48,Glass,6,1,5.1,WiFi 6,Dimensity 900,12,64,5.58,AMOLED,90,5974,45,50,50,Other,197.1,8.39,0.9717668488160291
Vivo,Android,430.33,2019,2749,3567,79.58,Metal,2,1,5.3,WiFi 5,Exynos 1380,8,64,5.73,OLED,90,4254,45,108,50,Wide,200.9,8.4,0.7706756377908607
Vivo,Android,271.39,2022,2054,2222,78.23,Metal,7,2,5.3,WiFi 6,Snapdragon 778G,6,128,6.48,LCD,120,5024,33,108,50,Depth,211.7,8.57,0.9243924392439244
Oppo,Android,305.11,2019,1829,2655,75.5,Plastic,5,2,5.3,WiFi 5,Dimensity 900,8,128,5.74,AMOLED,144,5040,45,50,16,Other,229.1,7.8,0.6888888888888889
Oppo,Android,433.5,2025,2452,3897,86.18,Glass,2,2,5.2,WiFi 6,Snapdragon 778G,8,256,6.36,LCD,60,3755,100,50,32,Other,196.1,7.67,0.6292019502181165
Apple,iOS,1058.47,2025,8564,9689,82.47,Glass,5,2,5.1,WiFi 6,A17 Bionic,12,256,6.33,OLED,120,3577,25,200,32,Other,224.1,9.43,0.8838889462276809
Oppo,Android,465.43,2025,3819,4964,91.96,Plastic,6,2,4.2,WiFi 5,Dimensity 900,6,128,6.66,AMOLED,90,4806,25,50,16,Other,216.6,8.22,0.7693392425463336
Vivo,Android,226.51,2021,1319,2186,90.34,Plastic,5,1,4.2,WiFi 6E,Helio G85,3,128,5.67,LCD,60,5523,33,50,32,Other,205.5,8.0,0.6033851784080513
Sony,Android,538.63,2025,4080,5089,90.34,Glass,4,1,4.2,WiFi 5,Dimensity 900,8,64,5.7,AMOLED,60,4701,100,64,50,Other,197.8,9.0,0.8017292198860287
Motorola,Android,222.58,2024,1743,1545,89.93,Glass,5,2,5.1,WiFi 6,Snapdragon 680,3,64,5.91,LCD,60,4731,25,50,50,"Telephoto, Depth",152.4,7.3,1.1281553398058253
Apple,iOS,989.7,2018,6086,8790,91.97,Metal,4,2,5.0,WiFi 5,Snapdragon 8 Gen 2,12,64,6.82,AMOLED,90,3593,25,50,16,Other,174.3,8.74,0.6923777019340159
Motorola,Android,251.33,2024,2389,2802,91.36,Metal,4,1,5.0,WiFi 6E,Snapdragon 680,3,128,6.46,AMOLED,60,5832,25,48,50,Other,204.6,8.51,0.8526052819414703
Motorola,Android,314.9,2022,2589,2922,92.83,Plastic,2,2,4.2,WiFi 6,Snapdragon 778G,12,64,6.72,LCD,60,5497,100,64,16,"Macro, Telephoto",184.4,7.68,0.8860369609856262
Sony,Android,359.2,2022,1874,3232,76.88,Plastic,7,1,5.1,WiFi 6E,Exynos 1380,8,64,6.04,AMOLED,90,4486,33,50,50,Wide,208.6,7.78,0.5798267326732673
